***************************** Dataset appendicitis-10 (8 attributes) *************************
# of fold		acc(training)		acc(testing)
1		100.0		90.9090909090909
2		100.0		63.63636363636363
3		100.0		81.81818181818181
4		100.0		90.9090909090909
5		100.0		72.72727272727273
6		100.0		72.72727272727273
7		100.0		70.0
8		100.0		80.0
9		100.0		80.0
10		100.0		100.0
mean 		100.0		80.27272727272728
***************************** Dataset australian-10 (15 attributes) *************************
# of fold		acc(training)		acc(testing)
1		100.0		72.46376811594203
2		100.0		82.6086956521739
3		100.0		82.6086956521739
4		100.0		84.05797101449275
5		100.0		81.15942028985508
6		100.0		79.71014492753623
7		100.0		81.15942028985508
8		100.0		88.40579710144928
9		100.0		78.26086956521739
10		100.0		81.15942028985508
mean 		100.0		81.15942028985508
